1-44 2-30 3-37 4-28 5-35 6-28 7-36 8-57 9-58 10-33 11-71 12-57 13-71 14-103 15-53 16-57 
1-60 2-25 3-68 4-48 5-58 6-9 7-17 8-43 9-49 10-77 11-83 12-49 13-27 14-37 15-60 16-45 
1-58 2-63 3-33 4-49 5-66 6-69 7-77 8-46 9-51 10-39 11-37 12-44 13-52 14-50 15-46 16-48 
1-60 2-53 3-73 4-43 5-63 6-47 7-33 8-75 9-59 10-58 11-43 12-54 13-63 14-53 15-85 16-73 
1-30 2-63 3-77 4-75 5-65 6-56 7-64 8-77 9-43 10-51 11-43 12-63 13-43 14-66 15-41 16-42 
1-58 2-59 3-47 4-73 5-53 6-52 7-65 8-59 9-47 10-74 11-42 12-61 13-24 14-55 15-65 16-55 
1-74 2-34 3-64 4-61 5-53 6-16 7-55 8-14 9-59 10-60 11-54 12-73 13-49 14-28 15-62 16-46 
1-34 2-22 3-74 4-51 5-51 6-36 7-64 8-67 9-54 10-44 11-38 12-25 13-36 14-46 15-50 16-21 
1-38 2-45 3-45 4-54 5-35 6-49 7-83 8-55 9-66 10-56 11-51 12-63 13-54 14-35 15-67 16-19 
1-52 2-45 3-35 4-45 5-62 6-23 7-18 8-37 9-60 10-48 11-32 12-33 13-68 14-34 15-40 16-26 
1-38 2-47 3-25 4-43 5-63 6-46 7-45 8-59 9-40 10-65 11-51 12-38 13-42 14-68 15-47 16-31 
1-54 2-38 3-40 4-60 5-49 6-52 7-53 8-30 9-73 10-54 11-70 12-21 13-68 14-59 15-24 16-46 
1-70 2-53 3-57 4-65 5-64 6-53 7-42 8-30 9-27 10-51 11-38 12-39 13-39 14-33 15-65 16-29 
1-42 2-30 3-57 4-14 5-82 6-57 7-43 8-58 9-20 10-46 11-44 12-56 13-69 14-48 15-59 16-76 
1-38 2-57 3-65 4-43 5-55 6-58 7-18 8-57 9-42 10-42 11-50 12-57 13-73 14-17 15-64 16-49 
1-34 2-35 3-50 4-44 5-61 6-35 7-35 8-55 9-53 10-26 11-34 12-28 13-56 14-67 15-44 16-52 
1-24 2-50 3-42 4-30 5-49 6-47 7-69 8-54 9-28 10-52 11-45 12-61 13-50 14-54 15-53 16-23 
1-62 2-64 3-33 4-54 5-46 6-36 7-69 8-71 9-44 10-53 11-47 12-35 13-45 14-74 15-40 16-54 
1-68 2-23 3-25 4-52 5-60 6-64 7-50 8-61 9-31 10-11 11-33 12-9 13-49 14-65 15-48 16-61 
1-59 2-77 3-51 4-57 5-28 6-35 7-56 8-49 9-50 10-40 11-59 12-58 13-51 14-48 15-43 16-63 
1-50 2-69 3-52 4-65 5-38 6-58 7-55 8-21 9-41 10-33 11-40 12-31 13-54 14-65 15-49 16-44 
1-57 2-68 3-54 4-3 5-58 6-52 7-29 8-34 9-30 10-37 11-71 12-75 13-45 14-31 15-31 16-67 
1-5 2-44 3-28 4-63 5-100 6-73 7-62 8-32 9-51 10-34 11-32 12-24 13-53 14-43 15-24 16-48 
1-20 2-28 3-70 4-73 5-43 6-82 7-63 8-75 9-34 10-51 11-36 12-33 13-97 14-29 15-66 16-76 
1-27 2-40 3-35 4-26 5-66 6-54 7-52 8-43 9-68 10-26 11-67 12-47 13-47 14-64 15-34 16-0 
1-32 2-42 3-71 4-49 5-24 6-32 7-56 8-63 9-58 10-71 11-17 12-60 13-48 14-63 15-52 16-34 
1-28 2-54 3-40 4-36 5-38 6-59 7-46 8-54 9-61 10-30 11-47 12-70 13-25 14-45 15-67 16-45 
1-32 2-32 3-58 4-27 5-59 6-51 7-23 8-60 9-51 10-48 11-89 12-33 13-38 14-56 15-68 16-19 
1-57 2-43 3-40 4-62 5-30 6-54 7-33 8-53 9-30 10-42 11-36 12-64 13-47 14-33 15-55 16-27 
1-82 2-41 3-40 4-57 5-45 6-41 7-51 8-23 9-51 10-31 11-43 12-56 13-60 14-40 15-32 16-70 
1-52 2-26 3-67 4-57 5-54 6-32 7-30 8-59 9-20 10-55 11-47 12-70 13-42 14-60 15-51 16-62 
1-57 2-39 3-51 4-50 5-39 6-42 7-63 8-60 9-52 10-37 11-49 12-62 13-46 14-32 15-24 16-57 
1-47 2-81 3-56 4-72 5-8 6-37 7-71 8-20 9-36 10-59 11-30 12-60 13-59 14-55 15-60 16-49 
1-28 2-20 3-44 4-40 5-62 6-54 7-44 8-72 9-36 10-57 11-68 12-46 13-58 14-54 15-61 16-52 
1-15 2-54 3-42 4-24 5-34 6-61 7-56 8-47 9-29 10-34 11-46 12-59 13-39 14-27 15-42 16-39 
1-39 2-47 3-26 4-61 5-55 6-33 7-62 8-45 9-44 10-37 11-39 12-19 13-52 14-64 15-40 16-88 
1-65 2-56 3-75 4-81 5-57 6-32 7-64 8-74 9-27 10-15 11-54 12-51 13-37 14-22 15-68 16-51 
1-34 2-50 3-53 4-55 5-72 6-55 7-62 8-47 9-55 10-35 11-27 12-74 13-54 14-48 15-47 16-38 
1-48 2-49 3-9 4-61 5-21 6-43 7-71 8-39 9-56 10-23 11-67 12-36 13-61 14-53 15-63 16-46 
1-66 2-57 3-15 4-31 5-52 6-49 7-57 8-37 9-62 10-67 11-24 12-72 13-47 14-29 15-51 16-83 
1-32 2-34 3-49 4-44 5-52 6-52 7-23 8-44 9-59 10-54 11-34 12-66 13-48 14-39 15-45 16-55 
1-47 2-54 3-73 4-14 5-42 6-43 7-37 8-31 9-43 10-67 11-56 12-35 13-34 14-38 15-48 16-64 
1-35 2-67 3-71 4-48 5-46 6-33 7-55 8-66 9-52 10-66 11-40 12-46 13-55 14-50 15-60 16-22 
1-48 2-76 3-61 4-41 5-48 6-29 7-44 8-42 9-45 10-57 11-52 12-58 13-50 14-55 15-56 16-57 
1-65 2-78 3-60 4-22 5-34 6-51 7-79 8-31 9-54 10-37 11-71 12-54 13-76 14-31 15-39 16-48 
1-26 2-32 3-44 4-38 5-54 6-50 7-76 8-37 9-38 10-54 11-65 12-66 13-42 14-71 15-46 16-42 
1-53 2-37 3-69 4-54 5-48 6-67 7-38 8-40 9-47 10-58 11-46 12-49 13-16 14-93 15-47 16-52 
1-53 2-43 3-33 4-51 5-62 6-58 7-60 8-58 9-29 10-37 11-43 12-61 13-44 14-54 15-50 16-42 
1-71 2-19 3-47 4-29 5-16 6-57 7-41 8-75 9-57 10-38 11-56 12-34 13-40 14-48 15-59 16-26 
1-52 2-23 3-35 4-41 5-70 6-51 7-37 8-22 9-40 10-24 11-35 12-100 13-30 14-74 15-59 16-38 
1-26 2-43 3-46 4-45 5-64 6-60 7-38 8-23 9-70 10-21 11-57 12-59 13-18 14-70 15-57 16-34 
1-50 2-59 3-45 4-41 5-53 6-52 7-55 8-64 9-31 10-26 11-30 12-44 13-40 14-47 15-62 16-39 
1-47 2-41 3-61 4-77 5-68 6-67 7-43 8-49 9-39 10-31 11-22 12-70 13-41 14-49 15-42 16-43 
1-53 2-27 3-60 4-12 5-40 6-58 7-71 8-46 9-37 10-56 11-56 12-83 13-43 14-46 15-41 16-38 
1-35 2-47 3-43 4-39 5-51 6-46 7-12 8-46 9-72 10-42 11-49 12-51 13-59 14-44 15-18 16-23 
1-55 2-68 3-75 4-61 5-57 6-49 7-48 8-55 9-54 10-51 11-41 12-58 13-77 14-5 15-84 16-41 
1-50 2-36 3-33 4-71 5-59 6-25 7-48 8-32 9-62 10-71 11-41 12-36 13-19 14-69 15-68 16-34 
1-59 2-60 3-28 4-67 5-62 6-62 7-39 8-49 9-56 10-47 11-33 12-65 13-54 14-57 15-50 16-51 
1-51 2-55 3-39 4-37 5-54 6-42 7-44 8-56 9-40 10-9 11-60 12-59 13-55 14-42 15-71 16-76 
1-56 2-48 3-75 4-42 5-61 6-58 7-64 8-56 9-72 10-65 11-49 12-20 13-35 14-64 15-38 16-18 
1-53 2-53 3-37 4-27 5-51 6-57 7-69 8-32 9-77 10-38 11-43 12-45 13-65 14-24 15-34 16-68 
1-30 2-47 3-52 4-55 5-50 6-58 7-47 8-58 9-52 10-40 11-48 12-66 13-57 14-43 15-29 16-53 
1-70 2-53 3-32 4-54 5-73 6-13 7-64 8-57 9-53 10-60 11-36 12-52 13-20 14-33 15-46 16-66 
1-61 2-61 3-29 4-73 5-42 6-40 7-30 8-17 9-33 10-40 11-55 12-40 13-45 14-54 15-38 16-73 
1-46 2-60 3-56 4-55 5-31 6-57 7-68 8-63 9-62 10-25 11-72 12-52 13-34 14-48 15-39 16-56 
1-66 2-56 3-31 4-36 5-57 6-41 7-50 8-36 9-36 10-52 11-45 12-24 13-44 14-71 15-28 16-43 
1-48 2-49 3-53 4-36 5-66 6-18 7-57 8-72 9-38 10-78 11-67 12-50 13-26 14-48 15-77 16-34 
1-32 2-74 3-27 4-56 5-68 6-44 7-30 8-51 9-33 10-20 11-52 12-55 13-45 14-22 15-50 16-26 
1-55 2-46 3-61 4-59 5-49 6-48 7-74 8-79 9-18 10-57 11-64 12-72 13-53 14-61 15-43 16-35 
1-66 2-42 3-42 4-61 5-55 6-53 7-42 8-59 9-59 10-18 11-49 12-64 13-24 14-28 15-70 16-45 
1-28 2-51 3-48 4-76 5-31 6-51 7-49 8-46 9-52 10-81 11-54 12-65 13-24 14-29 15-69 16-54 
1-66 2-71 3-71 4-32 5-33 6-56 7-95 8-32 9-38 10-28 11-53 12-52 13-35 14-48 15-22 16-58 
1-70 2-28 3-56 4-46 5-69 6-50 7-32 8-35 9-68 10-45 11-13 12-55 13-47 14-37 15-51 16-65 
1-42 2-30 3-31 4-16 5-71 6-39 7-58 8-37 9-48 10-49 11-23 12-52 13-63 14-78 15-38 16-22 
1-36 2-40 3-52 4-46 5-60 6-58 7-66 8-41 9-55 10-27 11-60 12-44 13-9 14-34 15-26 16-53 
1-5 2-34 3-45 4-46 5-31 6-68 7-60 8-27 9-57 10-72 11-39 12-56 13-13 14-49 15-54 16-31 
1-47 2-50 3-67 4-51 5-70 6-52 7-60 8-43 9-57 10-66 11-50 12-49 13-39 14-69 15-65 16-42 
1-69 2-55 3-56 4-37 5-68 6-30 7-49 8-52 9-66 10-30 11-40 12-55 13-50 14-50 15-41 16-64 
1-69 2-53 3-45 4-57 5-26 6-58 7-53 8-62 9-59 10-20 11-55 12-64 13-32 14-60 15-43 16-63 
1-20 2-41 3-59 4-10 5-66 6-24 7-75 8-47 9-58 10-30 11-45 12-51 13-35 14-39 15-33 16-51 
1-32 2-60 3-63 4-69 5-37 6-62 7-31 8-25 9-53 10-24 11-64 12-60 13-20 14-32 15-73 16-53 
1-71 2-37 3-75 4-37 5-72 6-51 7-46 8-55 9-25 10-15 11-45 12-57 13-46 14-43 15-63 16-54 
1-63 2-70 3-64 4-46 5-54 6-58 7-51 8-45 9-57 10-53 11-44 12-64 13-57 14-54 15-42 16-56 
1-46 2-70 3-40 4-37 5-66 6-58 7-47 8-45 9-44 10-63 11-32 12-47 13-51 14-25 15-74 16-22 
1-44 2-20 3-79 4-58 5-61 6-33 7-47 8-25 9-59 10-72 11-40 12-45 13-79 14-63 15-23 16-47 
1-53 2-41 3-67 4-55 5-26 6-48 7-42 8-50 9-36 10-56 11-49 12-54 13-40 14-82 15-51 16-27 
1-68 2-72 3-70 4-42 5-36 6-34 7-43 8-39 9-27 10-58 11-67 12-40 13-83 14-56 15-55 16-42 
1-36 2-58 3-37 4-22 5-51 6-44 7-57 8-50 9-48 10-65 11-67 12-56 13-38 14-48 15-41 16-71 
1-47 2-48 3-62 4-48 5-36 6-14 7-34 8-61 9-43 10-27 11-46 12-29 13-52 14-44 15-41 16-60 
1-63 2-22 3-58 4-65 5-26 6-34 7-77 8-82 9-33 10-71 11-91 12-36 13-47 14-62 15-53 16-65 
1-31 2-55 3-29 4-52 5-55 6-41 7-18 8-61 9-51 10-68 11-51 12-56 13-68 14-47 15-47 16-41 
1-61 2-60 3-43 4-46 5-43 6-76 7-18 8-49 9-51 10-91 11-55 12-43 13-36 14-51 15-42 16-32 
1-45 2-56 3-67 4-51 5-36 6-51 7-61 8-79 9-58 10-51 11-34 12-72 13-70 14-59 15-30 16-25 
1-65 2-56 3-61 4-59 5-67 6-50 7-40 8-31 9-46 10-49 11-30 12-56 13-38 14-69 15-86 16-27 
1-57 2-47 3-84 4-47 5-48 6-50 7-67 8-64 9-59 10-42 11-49 12-35 13-39 14-66 15-0 16-48 
1-37 2-37 3-38 4-43 5-22 6-43 7-53 8-59 9-52 10-47 11-69 12-54 13-49 14-62 15-36 16-51 
1-76 2-59 3-55 4-21 5-41 6-9 7-32 8-35 9-58 10-41 11-56 12-27 13-48 14-68 15-30 16-81 
1-51 2-62 3-40 4-57 5-47 6-52 7-42 8-28 9-47 10-51 11-37 12-25 13-30 14-77 15-75 16-54 
1-59 2-69 3-55 4-35 5-42 6-44 7-41 8-41 9-49 10-71 11-63 12-50 13-59 14-47 15-23 16-67 
1-37 2-75 3-69 4-42 5-94 6-44 7-40 8-36 9-24 10-66 11-36 12-52 13-46 14-56 15-40 16-67 
1-66 2-53 3-65 4-73 5-77 6-20 7-33 8-48 9-41 10-46 11-62 12-46 13-53 14-68 15-52 16-49 
1-58 2-34 3-70 4-60 5-45 6-64 7-19 8-22 9-45 10-59 11-41 12-34 13-48 14-54 15-64 16-37 
1-76 2-27 3-55 4-25 5-39 6-44 7-52 8-63 9-23 10-34 11-30 12-33 13-63 14-36 15-48 16-72 
1-24 2-48 3-49 4-20 5-81 6-41 7-41 8-64 9-57 10-50 11-37 12-35 13-79 14-53 15-73 16-64 
1-47 2-50 3-12 4-28 5-41 6-59 7-51 8-28 9-49 10-36 11-72 12-46 13-55 14-39 15-55 16-36 
1-46 2-47 3-68 4-19 5-36 6-68 7-58 8-50 9-40 10-62 11-46 12-56 13-26 14-39 15-51 16-59 
1-50 2-59 3-31 4-59 5-43 6-45 7-59 8-66 9-36 10-41 11-73 12-61 13-26 14-11 15-23 16-52 
1-34 2-38 3-48 4-52 5-37 6-68 7-30 8-56 9-20 10-62 11-42 12-64 13-56 14-56 15-65 16-39 
1-51 2-39 3-38 4-51 5-22 6-63 7-36 8-31 9-62 10-47 11-49 12-57 13-63 14-70 15-39 16-50 
1-54 2-30 3-47 4-55 5-35 6-44 7-41 8-39 9-50 10-73 11-65 12-76 13-33 14-36 15-15 16-25 
1-59 2-41 3-47 4-33 5-57 6-59 7-34 8-49 9-62 10-44 11-41 12-64 13-51 14-46 15-78 16-58 
1-24 2-53 3-39 4-57 5-50 6-54 7-48 8-25 9-26 10-53 11-20 12-39 13-46 14-19 15-25 16-44 
1-71 2-58 3-72 4-50 5-48 6-45 7-58 8-56 9-70 10-31 11-79 12-38 13-61 14-42 15-21 16-43 
1-55 2-48 3-34 4-35 5-68 6-64 7-46 8-43 9-51 10-66 11-59 12-22 13-49 14-69 15-78 16-64 
1-48 2-48 3-63 4-29 5-71 6-45 7-29 8-24 9-63 10-76 11-84 12-68 13-26 14-39 15-54 16-44 
1-53 2-73 3-39 4-43 5-33 6-42 7-29 8-59 9-53 10-36 11-64 12-45 13-56 14-75 15-45 16-75 
1-30 2-53 3-36 4-65 5-40 6-42 7-58 8-16 9-70 10-53 11-34 12-51 13-47 14-56 15-20 16-28 
1-53 2-45 3-28 4-47 5-50 6-32 7-44 8-61 9-90 10-44 11-51 12-51 13-34 14-42 15-63 16-64 
1-49 2-73 3-58 4-46 5-74 6-28 7-38 8-45 9-40 10-31 11-30 12-53 13-54 14-61 15-41 16-56 
1-78 2-69 3-43 4-31 5-58 6-36 7-63 8-41 9-51 10-60 11-17 12-51 13-22 14-52 15-23 16-48 
1-67 2-50 3-44 4-42 5-58 6-71 7-35 8-56 9-58 10-53 11-20 12-60 13-84 14-56 15-52 16-42 
1-22 2-56 3-61 4-68 5-47 6-30 7-51 8-27 9-42 10-37 11-60 12-21 13-14 14-28 15-51 16-42 
1-38 2-30 3-28 4-44 5-55 6-57 7-39 8-65 9-21 10-79 11-68 12-20 13-57 14-57 15-48 16-21 
1-45 2-72 3-48 4-56 5-43 6-51 7-46 8-59 9-72 10-35 11-48 12-22 13-43 14-80 15-46 16-56 
1-26 2-46 3-35 4-39 5-42 6-28 7-53 8-23 9-30 10-52 11-34 12-83 13-34 14-64 15-57 16-52 
1-50 2-56 3-57 4-44 5-49 6-44 7-56 8-24 9-52 10-48 11-80 12-53 13-53 14-34 15-59 16-29 
1-38 2-61 3-35 4-71 5-75 6-57 7-60 8-56 9-41 10-21 11-62 12-58 13-38 14-38 15-28 16-54 
1-61 2-53 3-44 4-27 5-64 6-44 7-56 8-72 9-52 10-34 11-65 12-52 13-25 14-51 15-37 16-43 
1-46 2-54 3-28 4-63 5-62 6-54 7-48 8-42 9-54 10-43 11-44 12-45 13-64 14-45 15-8 16-10 
1-34 2-36 3-39 4-43 5-61 6-35 7-39 8-77 9-51 10-73 11-57 12-57 13-51 14-29 15-57 16-48 
1-48 2-64 3-68 4-49 5-54 6-55 7-50 8-55 9-15 10-67 11-65 12-68 13-55 14-60 15-54 16-33 
1-46 2-51 3-96 4-44 5-33 6-52 7-48 8-75 9-49 10-20 11-30 12-40 13-51 14-51 15-62 16-43 
1-14 2-53 3-55 4-77 5-44 6-48 7-54 8-79 9-39 10-24 11-43 12-54 13-44 14-59 15-54 16-47 
1-21 2-31 3-49 4-46 5-48 6-57 7-50 8-82 9-32 10-59 11-29 12-57 13-57 14-54 15-46 16-17 
1-46 2-72 3-54 4-35 5-46 6-12 7-37 8-54 9-67 10-69 11-59 12-53 13-47 14-57 15-50 16-39 
1-75 2-13 3-25 4-26 5-44 6-78 7-66 8-53 9-33 10-33 11-68 12-37 13-42 14-44 15-62 16-66 
1-38 2-46 3-83 4-41 5-27 6-57 7-70 8-60 9-61 10-46 11-44 12-59 13-16 14-33 15-47 16-38 
1-44 2-68 3-29 4-51 5-47 6-44 7-47 8-30 9-63 10-14 11-40 12-35 13-61 14-32 15-53 16-54 
1-61 2-43 3-68 4-44 5-38 6-38 7-27 8-41 9-38 10-33 11-46 12-59 13-62 14-63 15-24 16-18 
1-43 2-40 3-49 4-78 5-49 6-54 7-47 8-49 9-87 10-31 11-44 12-17 13-23 14-17 15-58 16-41 
1-62 2-51 3-50 4-48 5-61 6-48 7-42 8-25 9-54 10-38 11-41 12-38 13-83 14-35 15-59 16-69 
1-64 2-70 3-42 4-64 5-46 6-41 7-44 8-29 9-41 10-53 11-28 12-61 13-46 14-40 15-28 16-42 
1-45 2-43 3-57 4-52 5-28 6-57 7-59 8-46 9-39 10-67 11-57 12-27 13-65 14-77 15-50 16-54 
1-32 2-57 3-54 4-61 5-39 6-58 7-72 8-55 9-34 10-37 11-52 12-58 13-64 14-65 15-31 16-2 
1-74 2-28 3-35 4-40 5-67 6-64 7-51 8-40 9-51 10-51 11-57 12-52 13-45 14-39 15-30 16-67 
1-43 2-26 3-1 4-57 5-59 6-22 7-48 8-35 9-74 10-41 11-38 12-46 13-39 14-59 15-60 16-69 
1-26 2-70 3-54 4-39 5-64 6-38 7-38 8-27 9-31 10-55 11-49 12-52 13-38 14-13 15-43 16-48 
1-30 2-68 3-44 4-51 5-57 6-45 7-85 8-48 9-30 10-40 11-66 12-64 13-54 14-17 15-54 16-68 
1-52 2-42 3-59 4-60 5-57 6-50 7-30 8-62 9-58 10-64 11-40 12-67 13-79 14-66 15-50 16-33 
1-12 2-55 3-74 4-78 5-44 6-73 7-51 8-33 9-28 10-57 11-33 12-52 13-70 14-30 15-53 16-21 
1-40 2-50 3-43 4-60 5-33 6-33 7-73 8-52 9-64 10-52 11-33 12-34 13-35 14-51 15-59 16-54 
1-45 2-75 3-28 4-36 5-35 6-72 7-45 8-51 9-66 10-35 11-27 12-47 13-53 14-60 15-40 16-50 
1-51 2-39 3-63 4-42 5-19 6-35 7-47 8-37 9-62 10-66 11-40 12-52 13-20 14-62 15-51 16-44 
1-61 2-31 3-40 4-36 5-44 6-50 7-58 8-53 9-61 10-52 11-56 12-76 13-31 14-38 15-16 16-35 
1-52 2-71 3-64 4-37 5-68 6-43 7-47 8-58 9-51 10-42 11-58 12-90 13-34 14-42 15-60 16-56 
1-58 2-33 3-25 4-41 5-41 6-61 7-61 8-46 9-67 10-31 11-10 12-42 13-48 14-54 15-35 16-53 
1-57 2-30 3-49 4-36 5-54 6-73 7-36 8-54 9-46 10-36 11-63 12-25 13-14 14-26 15-33 16-38 
1-63 2-52 3-52 4-66 5-60 6-73 7-44 8-40 9-42 10-22 11-53 12-51 13-65 14-61 15-58 16-29 
1-49 2-54 3-59 4-73 5-79 6-44 7-56 8-46 9-56 10-47 11-76 12-34 13-34 14-35 15-59 16-31 
1-37 2-72 3-43 4-55 5-59 6-31 7-38 8-51 9-48 10-43 11-47 12-80 13-62 14-43 15-36 16-47 
1-42 2-38 3-66 4-84 5-37 6-42 7-49 8-65 9-50 10-50 11-59 12-32 13-47 14-63 15-64 16-64 
1-45 2-36 3-42 4-44 5-43 6-56 7-40 8-59 9-34 10-42 11-50 12-48 13-51 14-53 15-43 16-55 
1-30 2-54 3-46 4-47 5-24 6-48 7-55 8-89 9-45 10-47 11-54 12-59 13-73 14-4 15-37 16-13 
1-76 2-30 3-52 4-57 5-50 6-34 7-58 8-37 9-54 10-34 11-54 12-46 13-31 14-52 15-57 16-43 
1-62 2-46 3-45 4-64 5-61 6-16 7-62 8-34 9-65 10-68 11-74 12-45 13-56 14-55 15-56 16-67 
1-57 2-53 3-34 4-49 5-39 6-58 7-51 8-64 9-51 10-32 11-42 12-45 13-63 14-63 15-55 16-32 
1-38 2-56 3-40 4-44 5-59 6-93 7-40 8-42 9-51 10-47 11-40 12-49 13-50 14-72 15-36 16-65 
1-44 2-41 3-43 4-49 5-78 6-62 7-19 8-39 9-22 10-34 11-71 12-61 13-55 14-40 15-46 16-43 
1-54 2-52 3-64 4-69 5-24 6-32 7-29 8-54 9-63 10-31 11-61 12-72 13-25 14-29 15-67 16-88 
1-52 2-53 3-58 4-19 5-35 6-46 7-69 8-50 9-42 10-73 11-83 12-33 13-33 14-58 15-53 16-27 
1-52 2-82 3-68 4-64 5-42 6-60 7-29 8-44 9-50 10-22 11-19 12-37 13-29 14-56 15-57 16-59 
1-49 2-54 3-31 4-50 5-70 6-30 7-28 8-40 9-50 10-98 11-50 12-71 13-32 14-44 15-64 16-35 
1-46 2-55 3-57 4-13 5-63 6-46 7-46 8-77 9-76 10-29 11-31 12-83 13-51 14-48 15-52 16-41 
1-54 2-52 3-67 4-63 5-51 6-57 7-51 8-44 9-32 10-47 11-54 12-43 13-46 14-39 15-57 16-56 
1-35 2-37 3-24 4-47 5-65 6-30 7-37 8-45 9-21 10-99 11-53 12-58 13-32 14-67 15-42 16-37 
1-27 2-54 3-14 4-67 5-34 6-46 7-26 8-50 9-49 10-71 11-30 12-52 13-56 14-32 15-50 16-54 
1-52 2-62 3-45 4-68 5-52 6-57 7-41 8-45 9-55 10-44 11-60 12-48 13-50 14-68 15-32 16-62 
1-38 2-53 3-43 4-71 5-54 6-44 7-44 8-35 9-47 10-38 11-41 12-46 13-30 14-55 15-49 16-62 
1-71 2-30 3-53 4-63 5-45 6-83 7-53 8-37 9-60 10-53 11-53 12-60 13-15 14-62 15-48 16-53 
1-59 2-46 3-36 4-73 5-47 6-42 7-74 8-66 9-51 10-40 11-58 12-52 13-65 14-48 15-25 16-52 
1-44 2-61 3-62 4-62 5-42 6-56 7-36 8-66 9-74 10-51 11-17 12-51 13-55 14-36 15-55 16-35 
1-59 2-40 3-67 4-70 5-62 6-30 7-49 8-33 9-67 10-58 11-32 12-63 13-60 14-92 15-37 16-29 
1-34 2-62 3-53 4-39 5-73 6-44 7-44 8-67 9-67 10-52 11-41 12-41 13-42 14-33 15-15 16-19 
1-44 2-31 3-67 4-65 5-54 6-50 7-53 8-37 9-33 10-46 11-67 12-57 13-53 14-63 15-65 16-42 
1-67 2-39 3-45 4-39 5-46 6-71 7-45 8-26 9-78 10-35 11-50 12-28 13-53 14-29 15-64 16-42 
1-43 2-60 3-53 4-54 5-37 6-53 7-26 8-29 9-51 10-72 11-30 12-18 13-45 14-57 15-53 16-62 
1-32 2-48 3-60 4-35 5-67 6-60 7-31 8-58 9-25 10-39 11-70 12-37 13-53 14-37 15-71 16-42 
1-26 2-35 3-69 4-67 5-45 6-45 7-58 8-60 9-39 10-47 11-39 12-63 13-65 14-69 15-51 16-43 
1-71 2-60 3-42 4-52 5-34 6-42 7-55 8-76 9-73 10-31 11-55 12-21 13-57 14-29 15-60 16-44 
1-55 2-51 3-57 4-69 5-68 6-63 7-54 8-65 9-44 10-33 11-63 12-59 13-69 14-21 15-63 16-73 
1-22 2-40 3-44 4-58 5-87 6-15 7-38 8-27 9-63 10-67 11-38 12-24 13-74 14-69 15-32 16-49 
1-41 2-41 3-35 4-47 5-57 6-52 7-76 8-51 9-16 10-2 11-45 12-62 13-30 14-28 15-49 16-53 
1-38 2-39 3-61 4-55 5-65 6-41 7-44 8-49 9-29 10-51 11-42 12-34 13-67 14-68 15-57 16-75 
1-65 2-38 3-60 4-38 5-56 6-31 7-40 8-75 9-56 10-34 11-37 12-36 13-75 14-68 15-67 16-25 
1-20 2-33 3-47 4-70 5-44 6-44 7-54 8-92 9-51 10-52 11-36 12-61 13-21 14-53 15-47 16-40 
1-49 2-41 3-58 4-17 5-39 6-52 7-45 8-57 9-50 10-41 11-67 12-38 13-40 14-46 15-50 16-32 
1-28 2-57 3-92 4-77 5-68 6-78 7-33 8-77 9-54 10-64 11-68 12-68 13-32 14-48 15-47 16-29 
1-52 2-49 3-40 4-53 5-51 6-54 7-54 8-23 9-45 10-74 11-47 12-66 13-70 14-88 15-42 16-40 
1-14 2-80 3-38 4-44 5-49 6-40 7-52 8-62 9-84 10-52 11-43 12-34 13-64 14-30 15-47 16-47 
1-67 2-50 3-44 4-30 5-23 6-36 7-52 8-67 9-39 10-91 11-38 12-59 13-43 14-52 15-39 16-41 
1-41 2-28 3-21 4-50 5-40 6-45 7-41 8-38 9-58 10-41 11-62 12-53 13-41 14-41 15-61 16-60 
1-52 2-42 3-35 4-53 5-43 6-18 7-11 8-50 9-66 10-67 11-37 12-30 13-40 14-56 15-25 16-46 
1-25 2-31 3-28 4-59 5-56 6-68 7-47 8-65 9-40 10-71 11-45 12-59 13-57 14-41 15-82 16-27 
1-36 2-36 3-41 4-65 5-45 6-46 7-35 8-50 9-59 10-68 11-52 12-29 13-38 14-53 15-44 16-40 
1-58 2-62 3-66 4-16 5-8 6-61 7-56 8-52 9-29 10-52 11-41 12-44 13-36 14-48 15-49 16-50 
1-65 2-34 3-48 4-39 5-76 6-72 7-71 8-73 9-48 10-55 11-64 12-56 13-53 14-58 15-79 16-32 
1-49 2-29 3-60 4-29 5-66 6-18 7-36 8-69 9-57 10-54 11-79 12-55 13-62 14-55 15-70 16-44 
1-64 2-42 3-42 4-54 5-59 6-54 7-14 8-48 9-41 10-58 11-52 12-26 13-52 14-41 15-51 16-70 
1-61 2-54 3-54 4-53 5-23 6-33 7-43 8-27 9-55 10-71 11-45 12-72 13-38 14-52 15-40 16-25 
1-44 2-77 3-42 4-34 5-66 6-48 7-39 8-63 9-51 10-35 11-31 12-43 13-49 14-39 15-32 16-27 
1-80 2-69 3-40 4-41 5-47 6-44 7-53 8-49 9-28 10-59 11-24 12-66 13-52 14-43 15-64 16-56 
1-34 2-67 3-63 4-52 5-17 6-75 7-34 8-27 9-65 10-86 11-56 12-81 13-14 14-49 15-50 16-53 
1-62 2-39 3-61 4-30 5-37 6-46 7-60 8-51 9-59 10-71 11-35 12-52 13-50 14-62 15-44 16-70 
1-55 2-39 3-61 4-29 5-50 6-30 7-56 8-64 9-76 10-21 11-32 12-67 13-64 14-34 15-66 16-55 
1-69 2-30 3-61 4-57 5-76 6-65 7-42 8-56 9-58 10-39 11-29 12-61 13-65 14-57 15-50 16-43 
