1-42 2-27 3-38 4-54 
1-41 2-53 3-37 4-51 
1-36 2-54 3-74 4-46 
1-63 2-39 3-55 4-68 
1-40 2-39 3-32 4-63 
1-58 2-66 3-61 4-38 
1-41 2-55 3-39 4-71 
1-25 2-60 3-38 4-53 
1-33 2-29 3-48 4-64 
1-47 2-56 3-16 4-88 
1-65 2-38 3-75 4-42 
1-61 2-42 3-57 4-30 
1-53 2-68 3-57 4-19 
1-43 2-62 3-45 4-59 
1-60 2-54 3-51 4-46 
1-44 2-82 3-56 4-50 
1-68 2-52 3-69 4-37 
1-68 2-63 3-50 4-58 
1-53 2-66 3-21 4-41 
1-41 2-57 3-47 4-28 
1-44 2-41 3-49 4-34 
1-61 2-38 3-70 4-40 
1-60 2-40 3-81 4-30 
1-46 2-67 3-38 4-63 
1-57 2-61 3-21 4-35 
1-80 2-46 3-58 4-51 
1-54 2-36 3-51 4-48 
1-59 2-27 3-48 4-37 
1-47 2-73 3-33 4-76 
1-25 2-61 3-40 4-50 
1-49 2-40 3-87 4-75 
1-36 2-52 3-70 4-51 
1-33 2-54 3-37 4-60 
1-42 2-38 3-45 4-49 
1-39 2-54 3-28 4-50 
1-63 2-55 3-31 4-76 
1-35 2-41 3-46 4-53 
1-68 2-46 3-26 4-43 
1-35 2-44 3-12 4-88 
1-57 2-38 3-48 4-71 
1-24 2-46 3-54 4-51 
1-47 2-54 3-62 4-26 
1-59 2-57 3-56 4-53 
1-42 2-40 3-19 4-37 
1-76 2-60 3-64 4-61 
1-60 2-64 3-76 4-28 
1-81 2-52 3-45 4-59 
1-66 2-50 3-69 4-35 
1-39 2-26 3-66 4-58 
1-56 2-55 3-46 4-37 
1-27 2-36 3-76 4-27 
1-43 2-51 3-46 4-23 
1-64 2-15 3-68 4-27 
1-46 2-49 3-57 4-51 
1-22 2-80 3-43 4-65 
1-50 2-21 3-42 4-77 
1-52 2-59 3-48 4-52 
1-64 2-43 3-13 4-39 
1-67 2-2 3-46 4-47 
1-61 2-34 3-52 4-37 
1-47 2-52 3-65 4-84 
1-49 2-39 3-44 4-72 
1-45 2-30 3-54 4-47 
1-25 2-48 3-33 4-62 
1-68 2-50 3-69 4-70 
1-81 2-67 3-34 4-60 
1-71 2-68 3-41 4-50 
1-52 2-49 3-43 4-52 
1-42 2-50 3-67 4-57 
1-80 2-54 3-47 4-17 
1-29 2-74 3-60 4-48 
1-63 2-30 3-88 4-66 
1-66 2-65 3-72 4-66 
1-54 2-41 3-56 4-27 
1-39 2-69 3-35 4-59 
1-49 2-51 3-20 4-27 
1-53 2-72 3-34 4-65 
1-44 2-60 3-23 4-42 
1-24 2-53 3-62 4-55 
1-12 2-43 3-34 4-70 
1-56 2-69 3-38 4-49 
1-3 2-42 3-42 4-43 
1-43 2-69 3-57 4-67 
1-75 2-45 3-52 4-47 
1-40 2-63 3-70 4-25 
1-39 2-12 3-63 4-29 
1-39 2-39 3-16 4-62 
1-79 2-78 3-50 4-61 
1-37 2-36 3-41 4-52 
1-60 2-55 3-20 4-29 
1-50 2-60 3-33 4-62 
1-40 2-47 3-56 4-32 
1-39 2-51 3-72 4-73 
1-68 2-39 3-40 4-56 
1-59 2-55 3-75 4-22 
1-12 2-38 3-25 4-51 
1-75 2-38 3-41 4-42 
1-78 2-34 3-28 4-37 
1-33 2-53 3-77 4-61 
1-47 2-20 3-48 4-58 
1-63 2-62 3-28 4-45 
1-45 2-77 3-40 4-53 
1-66 2-72 3-51 4-37 
1-42 2-40 3-31 4-27 
1-29 2-61 3-42 4-46 
1-38 2-61 3-56 4-47 
1-56 2-47 3-63 4-33 
1-48 2-31 3-34 4-71 
1-6 2-46 3-35 4-17 
1-44 2-53 3-49 4-38 
1-46 2-7 3-47 4-46 
1-34 2-38 3-43 4-60 
1-93 2-44 3-39 4-60 
1-51 2-62 3-44 4-63 
1-18 2-51 3-55 4-26 
1-37 2-43 3-29 4-58 
1-57 2-43 3-43 4-0 
1-71 2-70 3-49 4-48 
1-34 2-12 3-30 4-64 
1-69 2-66 3-31 4-46 
1-67 2-37 3-41 4-48 
1-59 2-43 3-76 4-41 
1-72 2-48 3-47 4-63 
1-58 2-21 3-32 4-57 
1-48 2-61 3-60 4-32 
1-21 2-46 3-61 4-31 
1-98 2-57 3-16 4-59 
1-64 2-23 3-28 4-24 
1-16 2-57 3-55 4-45 
1-33 2-57 3-63 4-22 
1-56 2-53 3-46 4-53 
1-54 2-45 3-67 4-42 
1-75 2-43 3-65 4-34 
1-47 2-72 3-58 4-41 
1-72 2-40 3-41 4-54 
1-77 2-52 3-66 4-66 
1-44 2-29 3-42 4-57 
1-45 2-8 3-53 4-15 
1-64 2-53 3-52 4-39 
1-65 2-62 3-49 4-27 
1-59 2-35 3-30 4-30 
1-36 2-31 3-18 4-29 
1-44 2-50 3-39 4-61 
1-34 2-51 3-52 4-41 
1-43 2-41 3-47 4-26 
1-44 2-65 3-22 4-29 
1-43 2-30 3-62 4-23 
1-43 2-48 3-42 4-56 
1-55 2-67 3-62 4-34 
1-78 2-61 3-26 4-53 
1-41 2-34 3-54 4-29 
1-71 2-40 3-38 4-35 
1-32 2-48 3-52 4-47 
1-55 2-55 3-52 4-47 
1-38 2-64 3-51 4-73 
1-32 2-40 3-63 4-54 
1-54 2-54 3-50 4-51 
1-73 2-50 3-33 4-31 
1-78 2-53 3-19 4-21 
1-67 2-45 3-71 4-49 
1-40 2-61 3-28 4-86 
1-50 2-50 3-65 4-42 
1-59 2-46 3-38 4-22 
1-49 2-43 3-69 4-39 
1-55 2-48 3-44 4-23 
1-78 2-58 3-75 4-36 
1-51 2-65 3-68 4-57 
1-55 2-57 3-50 4-65 
1-53 2-84 3-50 4-61 
1-63 2-65 3-36 4-34 
1-48 2-50 3-42 4-52 
1-43 2-52 3-56 4-52 
1-41 2-64 3-61 4-39 
1-60 2-52 3-73 4-34 
1-72 2-30 3-53 4-62 
1-30 2-40 3-78 4-48 
1-57 2-37 3-13 4-28 
1-82 2-46 3-48 4-20 
1-35 2-48 3-46 4-76 
1-51 2-48 3-22 4-60 
1-75 2-59 3-28 4-56 
1-24 2-79 3-60 4-21 
1-55 2-70 3-31 4-45 
1-48 2-47 3-43 4-62 
1-48 2-52 3-48 4-87 
1-64 2-49 3-57 4-56 
1-26 2-49 3-38 4-53 
1-84 2-49 3-43 4-53 
1-54 2-34 3-21 4-27 
1-41 2-73 3-59 4-34 
1-46 2-70 3-44 4-34 
1-24 2-26 3-31 4-51 
1-65 2-50 3-67 4-17 
1-70 2-36 3-32 4-42 
1-53 2-66 3-60 4-52 
1-74 2-44 3-65 4-50 
1-37 2-37 3-47 4-75 
1-32 2-63 3-62 4-50 
1-56 2-70 3-51 4-52 
1-53 2-46 3-51 4-64 
1-15 2-43 3-57 4-21 
1-50 2-64 3-42 4-55 
1-67 2-37 3-38 4-67 
1-87 2-52 3-45 4-58 
1-43 2-50 3-49 4-50 
1-0 2-73 3-85 4-55 
1-39 2-25 3-48 4-37 
1-41 2-41 3-28 4-35 
1-36 2-63 3-62 4-30 
1-29 2-57 3-54 4-58 
1-53 2-69 3-75 4-75 
1-52 2-68 3-25 4-61 
1-40 2-53 3-48 4-34 
1-39 2-52 3-50 4-52 
1-43 2-53 3-53 4-15 
1-71 2-65 3-61 4-59 
1-12 2-41 3-48 4-66 
1-55 2-45 3-47 4-58 
1-61 2-37 3-38 4-50 
1-25 2-53 3-15 4-49 
1-22 2-54 3-55 4-46 
1-42 2-27 3-55 4-69 
1-21 2-26 3-35 4-52 
1-43 2-52 3-52 4-69 
1-50 2-57 3-39 4-50 
1-55 2-65 3-25 4-58 
1-39 2-56 3-61 4-64 
1-49 2-52 3-54 4-62 
1-48 2-34 3-42 4-67 
1-39 2-46 3-45 4-46 
1-43 2-34 3-69 4-36 
1-32 2-59 3-36 4-67 
1-44 2-40 3-54 4-54 
1-75 2-34 3-25 4-56 
1-53 2-78 3-27 4-58 
1-45 2-37 3-49 4-39 
1-92 2-50 3-40 4-46 
1-63 2-61 3-34 4-63 
1-49 2-54 3-58 4-70 
1-26 2-45 3-41 4-52 
1-47 2-67 3-43 4-42 
1-38 2-30 3-27 4-66 
1-38 2-49 3-20 4-40 
1-36 2-86 3-64 4-44 
1-30 2-64 3-43 4-58 
1-61 2-47 3-71 4-55 
1-19 2-30 3-50 4-59 
1-34 2-57 3-68 4-31 
1-40 2-35 3-64 4-48 
1-60 2-52 3-32 4-48 
1-46 2-20 3-21 4-47 
1-26 2-43 3-36 4-65 
1-11 2-45 3-60 4-64 
1-40 2-44 3-64 4-67 
1-35 2-27 3-63 4-67 
1-60 2-64 3-56 4-54 
1-62 2-52 3-41 4-71 
1-27 2-48 3-37 4-78 
1-58 2-57 3-68 4-62 
1-52 2-52 3-40 4-28 
1-70 2-57 3-32 4-51 
1-41 2-44 3-50 4-14 
1-62 2-79 3-51 4-40 
1-56 2-29 3-71 4-61 
1-64 2-13 3-36 4-56 
1-49 2-51 3-55 4-37 
1-51 2-61 3-57 4-47 
1-52 2-38 3-35 4-49 
1-50 2-39 3-33 4-36 
1-48 2-48 3-70 4-40 
1-31 2-55 3-61 4-55 
1-49 2-58 3-73 4-43 
1-52 2-38 3-60 4-37 
1-68 2-49 3-39 4-42 
1-54 2-68 3-39 4-43 
1-33 2-28 3-47 4-56 
1-47 2-46 3-47 4-36 
1-59 2-35 3-62 4-53 
1-36 2-68 3-47 4-74 
1-59 2-61 3-35 4-34 
1-61 2-42 3-60 4-49 
1-73 2-50 3-34 4-35 
1-62 2-52 3-50 4-42 
1-49 2-35 3-68 4-75 
1-58 2-62 3-44 4-44 
1-74 2-51 3-51 4-49 
1-57 2-56 3-35 4-50 
1-44 2-64 3-48 4-55 
1-52 2-43 3-73 4-49 
1-41 2-21 3-60 4-22 
1-57 2-31 3-18 4-80 
1-27 2-35 3-26 4-38 
1-57 2-75 3-56 4-66 
1-57 2-56 3-46 4-66 
1-86 2-32 3-47 4-36 
1-57 2-30 3-32 4-51 
1-43 2-65 3-41 4-68 
1-54 2-40 3-46 4-32 
1-47 2-27 3-31 4-72 
1-53 2-25 3-37 4-78 
1-64 2-47 3-24 4-43 
1-61 2-43 3-20 4-45 
1-43 2-36 3-62 4-41 
1-42 2-39 3-34 4-54 
1-97 2-44 3-47 4-39 
1-49 2-17 3-49 4-38 
1-66 2-17 3-49 4-38 
1-51 2-66 3-35 4-47 
1-34 2-56 3-45 4-45 
1-19 2-31 3-40 4-49 
1-55 2-53 3-80 4-79 
1-37 2-63 3-40 4-41 
1-47 2-60 3-26 4-74 
1-39 2-60 3-57 4-36 
1-31 2-34 3-63 4-40 
1-45 2-21 3-46 4-56 
1-26 2-59 3-59 4-48 
1-49 2-52 3-75 4-43 
1-54 2-46 3-10 4-59 
1-60 2-42 3-30 4-41 
1-44 2-84 3-55 4-42 
1-57 2-44 3-50 4-61 
1-77 2-44 3-47 4-32 
1-55 2-20 3-81 4-77 
1-94 2-59 3-50 4-60 
1-38 2-52 3-54 4-32 
1-43 2-43 3-47 4-66 
1-31 2-78 3-44 4-73 
1-67 2-51 3-34 4-57 
1-77 2-53 3-39 4-71 
1-36 2-43 3-34 4-60 
1-79 2-22 3-82 4-64 
1-31 2-38 3-29 4-73 
1-53 2-65 3-35 4-51 
1-49 2-52 3-49 4-38 
1-41 2-67 3-48 4-30 
1-89 2-44 3-75 4-58 
1-58 2-50 3-31 4-50 
1-48 2-66 3-32 4-51 
1-61 2-44 3-19 4-40 
1-54 2-44 3-46 4-75 
1-47 2-57 3-21 4-29 
1-8 2-60 3-48 4-43 
1-56 2-27 3-50 4-55 
1-38 2-31 3-57 4-66 
1-22 2-75 3-46 4-55 
1-39 2-72 3-56 4-36 
1-46 2-46 3-60 4-53 
1-44 2-37 3-44 4-53 
1-93 2-64 3-50 4-31 
1-77 2-62 3-53 4-60 
1-62 2-59 3-65 4-54 
1-49 2-58 3-44 4-34 
1-66 2-94 3-61 4-55 
1-65 2-42 3-71 4-64 
1-14 2-47 3-29 4-43 
1-36 2-64 3-40 4-33 
1-38 2-32 3-28 4-44 
1-36 2-32 3-66 4-51 
1-64 2-50 3-34 4-77 
1-33 2-55 3-57 4-59 
1-52 2-64 3-43 4-40 
1-29 2-34 3-41 4-69 
1-34 2-19 3-51 4-48 
1-57 2-53 3-46 4-45 
1-15 2-59 3-56 4-60 
1-60 2-60 3-16 4-54 
1-39 2-5 3-24 4-23 
1-28 2-27 3-63 4-76 
1-30 2-27 3-67 4-44 
1-54 2-70 3-34 4-70 
1-61 2-33 3-36 4-40 
1-62 2-13 3-61 4-45 
1-51 2-37 3-30 4-50 
1-82 2-36 3-55 4-25 
1-56 2-41 3-44 4-33 
1-67 2-57 3-39 4-46 
1-45 2-49 3-26 4-47 
1-32 2-49 3-51 4-41 
1-63 2-4 3-67 4-43 
1-34 2-70 3-39 4-81 
1-55 2-40 3-43 4-43 
1-53 2-28 3-38 4-26 
1-45 2-42 3-60 4-51 
1-38 2-40 3-47 4-51 
1-24 2-42 3-54 4-46 
1-28 2-56 3-60 4-47 
1-41 2-52 3-62 4-67 
1-54 2-51 3-70 4-67 
1-19 2-30 3-59 4-53 
1-46 2-51 3-94 4-59 
1-22 2-74 3-57 4-29 
1-44 2-56 3-29 4-18 
1-57 2-49 3-52 4-41 
1-75 2-57 3-44 4-69 
1-51 2-46 3-41 4-44 
1-37 2-50 3-56 4-57 
1-42 2-71 3-30 4-66 
1-51 2-50 3-42 4-57 
1-49 2-24 3-80 4-64 
1-56 2-8 3-54 4-33 
1-32 2-57 3-47 4-31 
1-61 2-25 3-51 4-75 
1-72 2-55 3-48 4-47 
1-44 2-45 3-51 4-69 
1-56 2-51 3-51 4-54 
1-45 2-41 3-69 4-29 
1-26 2-48 3-31 4-55 
1-43 2-33 3-35 4-56 
1-47 2-77 3-75 4-39 
1-37 2-63 3-37 4-17 
1-53 2-61 3-47 4-23 
1-40 2-50 3-57 4-50 
1-58 2-50 3-25 4-53 
1-46 2-67 3-29 4-58 
1-67 2-47 3-33 4-42 
1-50 2-50 3-57 4-30 
1-49 2-49 3-72 4-49 
1-32 2-64 3-55 4-50 
1-36 2-59 3-37 4-35 
1-65 2-38 3-72 4-52 
1-57 2-43 3-59 4-23 
1-66 2-45 3-49 4-48 
1-57 2-52 3-27 4-60 
1-41 2-47 3-30 4-50 
1-72 2-66 3-36 4-49 
1-43 2-12 3-59 4-42 
1-69 2-37 3-40 4-31 
1-41 2-57 3-42 4-42 
1-68 2-48 3-55 4-39 
1-70 2-34 3-46 4-67 
1-16 2-31 3-58 4-75 
1-37 2-76 3-26 4-43 
1-53 2-32 3-53 4-43 
1-26 2-78 3-29 4-56 
1-38 2-43 3-13 4-57 
1-35 2-45 3-41 4-65 
1-68 2-36 3-41 4-58 
1-41 2-46 3-40 4-34 
1-39 2-35 3-43 4-56 
1-52 2-71 3-33 4-18 
1-63 2-54 3-17 4-29 
1-67 2-24 3-23 4-55 
1-80 2-53 3-59 4-59 
1-59 2-39 3-47 4-50 
1-87 2-45 3-74 4-9 
1-51 2-39 3-31 4-51 
1-55 2-41 3-30 4-13 
1-67 2-54 3-60 4-25 
1-55 2-19 3-47 4-60 
1-52 2-52 3-41 4-80 
1-50 2-41 3-45 4-28 
1-55 2-63 3-18 4-32 
1-53 2-53 3-41 4-50 
1-70 2-56 3-64 4-49 
1-30 2-22 3-36 4-61 
1-72 2-60 3-16 4-36 
1-38 2-30 3-56 4-29 
1-34 2-60 3-31 4-58 
1-45 2-79 3-54 4-19 
1-47 2-56 3-72 4-30 
1-19 2-42 3-25 4-40 
1-53 2-58 3-61 4-61 
1-59 2-41 3-22 4-33 
1-68 2-52 3-56 4-41 
1-78 2-28 3-61 4-53 
1-51 2-54 3-45 4-52 
1-56 2-46 3-61 4-53 
1-33 2-56 3-86 4-8 
1-83 2-69 3-33 4-64 
1-38 2-74 3-41 4-55 
1-61 2-45 3-66 4-20 
1-58 2-52 3-62 4-47 
1-55 2-82 3-3 4-58 
1-74 2-54 3-52 4-43 
1-60 2-46 3-46 4-63 
1-21 2-69 3-54 4-32 
1-30 2-63 3-55 4-45 
1-50 2-64 3-60 4-46 
1-62 2-66 3-62 4-63 
1-74 2-41 3-52 4-57 
1-42 2-62 3-55 4-76 
1-60 2-71 3-54 4-63 
1-19 2-55 3-40 4-44 
1-42 2-68 3-77 4-55 
1-48 2-34 3-31 4-81 
1-20 2-53 3-54 4-45 
1-2 2-61 3-40 4-27 
1-62 2-48 3-93 4-40 
1-48 2-36 3-58 4-56 
1-56 2-50 3-61 4-37 
1-68 2-71 3-48 4-44 
1-70 2-69 3-53 4-73 
1-51 2-64 3-63 4-55 
1-31 2-36 3-66 4-65 
1-67 2-69 3-66 4-20 
1-47 2-52 3-64 4-66 
1-37 2-45 3-80 4-33 
1-36 2-45 3-65 4-77 
1-49 2-45 3-26 4-45 
1-48 2-53 3-37 4-22 
1-37 2-33 3-30 4-65 
1-34 2-66 3-45 4-42 
1-27 2-64 3-60 4-57 
1-41 2-54 3-53 4-59 
1-70 2-41 3-33 4-37 
1-42 2-21 3-68 4-47 
1-52 2-20 3-80 4-69 
1-49 2-44 3-43 4-37 
1-22 2-58 3-33 4-51 
1-53 2-31 3-48 4-23 
1-31 2-35 3-44 4-64 
1-69 2-47 3-55 4-49 
1-53 2-75 3-53 4-38 
1-55 2-36 3-65 4-57 
1-45 2-73 3-78 4-69 
1-61 2-54 3-44 4-46 
1-19 2-49 3-47 4-55 
1-49 2-54 3-46 4-36 
1-56 2-47 3-50 4-70 
1-65 2-43 3-44 4-17 
1-64 2-42 3-40 4-38 
1-72 2-27 3-39 4-53 
1-44 2-26 3-42 4-55 
1-39 2-41 3-14 4-33 
1-69 2-53 3-47 4-47 
1-44 2-51 3-42 4-53 
1-72 2-59 3-51 4-44 
1-56 2-53 3-55 4-50 
1-58 2-49 3-45 4-65 
1-34 2-28 3-41 4-49 
1-33 2-66 3-29 4-41 
1-52 2-67 3-75 4-45 
1-58 2-77 3-50 4-26 
1-54 2-57 3-55 4-52 
1-65 2-89 3-56 4-59 
1-41 2-55 3-48 4-35 
1-52 2-51 3-46 4-42 
1-29 2-26 3-20 4-38 
1-58 2-62 3-56 4-35 
1-44 2-70 3-60 4-26 
1-54 2-53 3-32 4-61 
1-62 2-57 3-78 4-61 
1-33 2-109 3-44 4-33 
1-37 2-59 3-32 4-70 
1-59 2-34 3-26 4-54 
1-25 2-67 3-61 4-73 
1-59 2-63 3-37 4-42 
1-54 2-26 3-55 4-35 
1-48 2-57 3-45 4-41 
1-70 2-63 3-53 4-68 
1-43 2-47 3-63 4-45 
1-58 2-37 3-45 4-75 
1-58 2-61 3-52 4-29 
1-54 2-59 3-34 4-12 
1-80 2-44 3-53 4-50 
1-52 2-63 3-53 4-52 
1-43 2-39 3-67 4-35 
1-68 2-37 3-35 4-26 
1-13 2-38 3-43 4-47 
1-78 2-38 3-46 4-52 
1-28 2-65 3-33 4-29 
1-28 2-50 3-41 4-75 
1-47 2-31 3-48 4-49 
1-56 2-48 3-25 4-66 
1-44 2-43 3-46 4-18 
1-53 2-53 3-51 4-60 
1-52 2-53 3-55 4-46 
1-56 2-64 3-64 4-56 
1-66 2-69 3-78 4-57 
1-57 2-72 3-32 4-16 
1-76 2-52 3-47 4-99 
1-76 2-73 3-35 4-46 
1-34 2-40 3-20 4-82 
1-41 2-31 3-40 4-54 
1-9 2-59 3-48 4-58 
1-35 2-41 3-77 4-28 
1-30 2-35 3-74 4-52 
1-76 2-55 3-25 4-51 
1-42 2-64 3-39 4-38 
1-75 2-57 3-51 4-52 
1-63 2-62 3-39 4-32 
1-44 2-66 3-24 4-51 
1-49 2-33 3-39 4-58 
1-44 2-56 3-36 4-42 
1-63 2-55 3-19 4-47 
1-54 2-23 3-38 4-58 
1-51 2-25 3-65 4-18 
1-80 2-34 3-40 4-45 
1-41 2-51 3-57 4-30 
1-47 2-54 3-59 4-70 
1-55 2-58 3-56 4-21 
1-68 2-23 3-51 4-74 
1-27 2-59 3-36 4-35 
1-31 2-60 3-37 4-68 
1-60 2-56 3-35 4-27 
1-35 2-49 3-32 4-49 
1-61 2-48 3-51 4-55 
1-16 2-29 3-67 4-53 
1-67 2-33 3-56 4-22 
1-44 2-58 3-54 4-16 
1-75 2-62 3-53 4-27 
1-30 2-61 3-52 4-49 
1-51 2-63 3-48 4-79 
1-49 2-78 3-55 4-47 
1-67 2-22 3-26 4-46 
1-37 2-45 3-68 4-43 
1-77 2-35 3-32 4-33 
1-50 2-58 3-41 4-68 
1-37 2-39 3-20 4-51 
1-68 2-72 3-43 4-42 
1-0 2-63 3-32 4-32 
1-50 2-53 3-49 4-53 
1-63 2-57 3-39 4-33 
1-37 2-48 3-53 4-54 
1-38 2-40 3-45 4-34 
1-35 2-27 3-32 4-49 
1-43 2-51 3-74 4-80 
1-22 2-28 3-53 4-58 
1-71 2-64 3-35 4-80 
1-36 2-33 3-45 4-50 
1-40 2-44 3-40 4-36 
1-34 2-78 3-50 4-59 
1-40 2-47 3-58 4-46 
1-64 2-47 3-39 4-88 
1-23 2-58 3-42 4-54 
1-49 2-55 3-18 4-69 
1-57 2-45 3-58 4-32 
1-57 2-35 3-70 4-55 
1-38 2-62 3-57 4-18 
1-61 2-58 3-27 4-38 
1-37 2-50 3-35 4-71 
1-42 2-39 3-60 4-58 
1-55 2-40 3-70 4-79 
1-60 2-35 3-63 4-32 
1-39 2-78 3-34 4-31 
1-73 2-36 3-49 4-51 
1-42 2-47 3-64 4-31 
1-42 2-46 3-83 4-56 
1-34 2-64 3-82 4-41 
1-43 2-39 3-44 4-52 
1-80 2-61 3-60 4-55 
1-62 2-40 3-42 4-24 
1-68 2-41 3-32 4-22 
1-60 2-59 3-32 4-60 
1-28 2-61 3-80 4-41 
1-46 2-26 3-57 4-47 
1-55 2-45 3-54 4-56 
1-50 2-75 3-42 4-42 
1-25 2-33 3-67 4-32 
1-46 2-46 3-36 4-14 
1-65 2-20 3-18 4-74 
1-75 2-73 3-47 4-74 
1-50 2-53 3-56 4-41 
1-58 2-50 3-64 4-43 
1-49 2-4 3-63 4-60 
1-61 2-37 3-49 4-45 
1-62 2-75 3-67 4-55 
1-51 2-27 3-67 4-68 
1-38 2-59 3-28 4-55 
1-56 2-23 3-57 4-65 
1-30 2-56 3-9 4-75 
1-82 2-30 3-49 4-45 
1-44 2-50 3-23 4-26 
1-21 2-45 3-57 4-42 
1-48 2-34 3-58 4-35 
1-51 2-46 3-36 4-26 
1-48 2-44 3-31 4-74 
1-83 2-48 3-87 4-52 
1-41 2-53 3-48 4-41 
1-47 2-36 3-43 4-50 
1-51 2-33 3-46 4-61 
1-58 2-50 3-24 4-60 
1-45 2-53 3-53 4-59 
1-63 2-62 3-27 4-40 
1-79 2-4 3-43 4-37 
1-44 2-72 3-42 4-54 
1-31 2-56 3-58 4-25 
1-61 2-51 3-87 4-37 
1-46 2-23 3-63 4-43 
1-52 2-62 3-62 4-65 
1-73 2-62 3-39 4-52 
1-63 2-59 3-46 4-42 
1-40 2-32 3-52 4-59 
1-68 2-45 3-28 4-56 
1-48 2-52 3-56 4-46 
1-11 2-54 3-42 4-87 
1-57 2-38 3-35 4-42 
1-44 2-59 3-51 4-75 
1-24 2-52 3-38 4-23 
1-20 2-71 3-40 4-37 
1-37 2-48 3-46 4-63 
1-32 2-53 3-65 4-42 
1-76 2-68 3-24 4-61 
1-54 2-74 3-4 4-34 
1-56 2-19 3-68 4-72 
1-26 2-83 3-46 4-61 
1-43 2-51 3-64 4-35 
1-76 2-54 3-50 4-34 
1-92 2-54 3-45 4-21 
1-67 2-31 3-74 4-40 
1-47 2-50 3-45 4-20 
1-58 2-38 3-64 4-51 
1-54 2-54 3-24 4-73 
1-19 2-38 3-59 4-32 
1-37 2-42 3-75 4-56 
1-25 2-31 3-32 4-36 
1-26 2-43 3-52 4-36 
1-47 2-37 3-38 4-44 
1-52 2-38 3-43 4-51 
1-56 2-51 3-38 4-21 
1-54 2-77 3-49 4-75 
1-50 2-60 3-31 4-66 
1-40 2-63 3-64 4-33 
1-54 2-62 3-55 4-53 
1-67 2-54 3-55 4-63 
1-62 2-30 3-42 4-50 
1-59 2-64 3-50 4-70 
1-45 2-47 3-18 4-46 
1-49 2-53 3-36 4-66 
1-61 2-60 3-27 4-48 
1-71 2-9 3-46 4-44 
1-54 2-72 3-41 4-73 
1-45 2-18 3-29 4-47 
1-55 2-39 3-51 4-32 
1-63 2-21 3-37 4-60 
1-81 2-63 3-60 4-48 
1-38 2-40 3-67 4-45 
1-72 2-51 3-49 4-30 
1-48 2-58 3-55 4-55 
1-68 2-75 3-42 4-47 
1-36 2-29 3-27 4-73 
1-51 2-24 3-45 4-36 
1-62 2-58 3-44 4-28 
1-51 2-54 3-32 4-35 
1-61 2-40 3-51 4-42 
1-54 2-63 3-48 4-61 
1-39 2-31 3-54 4-36 
1-34 2-44 3-33 4-35 
1-37 2-37 3-38 4-45 
1-67 2-39 3-34 4-34 
1-68 2-47 3-37 4-53 
1-31 2-75 3-58 4-54 
1-62 2-0 3-31 4-55 
1-74 2-51 3-75 4-40 
1-53 2-66 3-35 4-20 
1-66 2-34 3-15 4-73 
1-10 2-44 3-41 4-54 
1-16 2-70 3-32 4-86 
1-27 2-60 3-63 4-55 
1-45 2-83 3-56 4-40 
1-82 2-58 3-68 4-48 
1-64 2-47 3-55 4-59 
1-53 2-43 3-43 4-39 
1-63 2-41 3-55 4-43 
1-47 2-58 3-62 4-22 
1-47 2-65 3-93 4-37 
1-60 2-53 3-70 4-36 
1-52 2-41 3-84 4-40 
1-52 2-55 3-28 4-35 
1-36 2-38 3-47 4-40 
1-47 2-52 3-56 4-35 
1-52 2-47 3-52 4-77 
1-53 2-59 3-66 4-45 
1-52 2-18 3-42 4-42 
1-69 2-22 3-53 4-40 
1-39 2-50 3-56 4-30 
1-59 2-41 3-42 4-57 
1-33 2-52 3-101 4-43 
1-55 2-27 3-58 4-78 
1-39 2-35 3-64 4-55 
1-45 2-61 3-97 4-62 
1-48 2-45 3-25 4-46 
1-57 2-58 3-60 4-56 
1-54 2-38 3-39 4-31 
1-60 2-42 3-51 4-71 
1-43 2-50 3-75 4-35 
1-71 2-46 3-68 4-47 
1-82 2-41 3-63 4-30 
1-54 2-46 3-26 4-41 
1-43 2-34 3-29 4-48 
1-45 2-33 3-53 4-34 
1-34 2-39 3-73 4-48 
1-11 2-61 3-41 4-18 
1-57 2-38 3-53 4-28 
1-38 2-68 3-55 4-29 
1-62 2-52 3-49 4-40 
1-47 2-22 3-51 4-45 
1-39 2-22 3-68 4-19 
1-30 2-32 3-60 4-12 
1-58 2-47 3-42 4-26 
1-72 2-55 3-43 4-56 
1-28 2-29 3-24 4-36 
1-58 2-32 3-54 4-66 
1-55 2-38 3-35 4-40 
1-38 2-54 3-39 4-36 
1-43 2-29 3-61 4-60 
1-50 2-42 3-27 4-38 
1-40 2-52 3-60 4-51 
1-69 2-11 3-19 4-57 
1-59 2-25 3-53 4-68 
1-37 2-54 3-56 4-61 
1-43 2-41 3-33 4-65 
1-38 2-57 3-58 4-47 
1-56 2-40 3-49 4-51 
1-34 2-39 3-15 4-36 
1-36 2-37 3-43 4-28 
1-46 2-61 3-40 4-46 
1-62 2-77 3-36 4-37 
1-52 2-49 3-91 4-73 
1-9 2-49 3-81 4-53 
1-45 2-71 3-50 4-33 
1-54 2-60 3-100 4-53 
1-59 2-36 3-24 4-64 
1-52 2-55 3-44 4-55 
1-45 2-33 3-63 4-66 
1-53 2-61 3-51 4-40 
1-65 2-51 3-38 4-50 
1-32 2-45 3-34 4-66 
1-23 2-41 3-62 4-63 
1-61 2-55 3-54 4-45 
1-18 2-48 3-36 4-58 
1-85 2-47 3-40 4-45 
